,ent,ent_label
472,the Dakota Access Pipeline,ORG
473,my first week,DATE
474,Thousands,CARDINAL
475,two,CARDINAL
476,American,NORP
477,1,CARDINAL
478,Ryan,PERSON
479,Corsa Coal,PERSON
480,today,DATE
481,Pennsylvania,GPE
482,first,ORDINAL
483,one,CARDINAL
484,Ohio,GPE
485,West Virginia,GPE
486,Wyoming,GPE
487,Bob,PERSON
488,Bob,PERSON
489,Bob,PERSON
490,EPA,ORG
491,American,NORP
492,the United States,GPE
493,one,CARDINAL
494,Paris Climate Accord,ORG
495,one,CARDINAL
496,Today,DATE
497,six,CARDINAL
498,American,NORP
499,First,ORDINAL
500,1881,DATE
501,Rick,PERSON
502,Second,ORDINAL
503,the Department of the Treasury,ORG
504,Ukraine,GPE
505,millions and millions,MONEY
506,Third,ORDINAL
507,Mexico,GPE
508,American,NORP
509,one,CARDINAL
510,Fourth,ORDINAL
511,today,DATE
512,1881,DATE
513,Sempra Energy,ORG
514,American,NORP
515,South Korea,GPE
516,South Korea,GPE
517,the White House,ORG
518,today,DATE
519,the United States of America,GPE
520,1,CARDINAL
521,Fifth,ORDINAL
522,the United States Department of Energy,GPE
523,today,DATE
524,two,CARDINAL
525,Charles LNG,PERSON
526,Louisiana,GPE
527,the 94 percent,PERCENT
528,America,GPE
529,American,NORP
530,America,GPE
531,America,GPE
532,American,NORP
533,American,NORP
534,American,NORP
535,second,ORDINAL
536,one,CARDINAL
537,America,GPE
538,America,GPE
539,TRUMP,ORG
540,19th,DATE
541,about 200,CARDINAL
542,"about 45,000",CARDINAL
543,today,DATE
544,Tonight,TIME
545,Washington,GPE
546,D.C.,GPE
547,Scouts,PERSON
548,1,CARDINAL
549,the Boy Scouts,ORG
550,the United States,GPE
551,1,CARDINAL
552,the Boy Scouts of America,ORG
553,Boy Scouts,ORG
554,Randall Stephenson,PERSON
555,Scout,PERSON
556,Michael Surbaugh,PERSON
557,Ralph de la Vega,PERSON
558,thousands,CARDINAL
559,tonight,TIME
560,the Boy Scouts,ORG
561,America,GPE
562,The United States,GPE
563,Boy Scouts,ORG
564,America,GPE
565,first,ORDINAL
566,Washington,GPE
567,today,DATE
568,Boy Scouts,ORG
569,every single day,DATE
570,American,NORP
571,the White House,ORG
572,Scouts,ORG
573,Ten,CARDINAL
574,Scouts,PERSON
575,Ten,CARDINAL
576,State,ORG
577,Rex Tillerson,PERSON
578,Boy Scout,LOC
579,the United States,GPE
580,Mike Pence,PERSON
581,Scout,PERSON
582,tonight,TIME
583,Mike,PERSON
584,Indiana,GPE
585,Indiana,GPE
586,tonight,TIME
587,Ryan Zinke,PERSON
588,tonight,TIME
589,Ryan,PERSON
590,Ryan,PERSON
591,Eagle Scout,ORG
592,Montana,GPE
593,Ryan,PERSON
594,Rick Perry,PERSON
595,Texas,GPE
596,Eagle Scout,ORG
597,first,ORDINAL
598,1964,DATE
599,Rick,PERSON
600,Rick,PERSON
601,Rick,PERSON
602,West Virginia,GPE
603,West Virginia,GPE
604,West Virginia,GPE
605,Tom Price,PERSON
606,today,DATE
607,Price,PERSON
608,Scout,PERSON
609,millions,CARDINAL
610,Americans,NORP
611,Health and Human Services,ORG
612,tomorrow,DATE
613,Tom,PERSON
614,Capito,PERSON
615,seven years,DATE
616,Obamacare,ORG
617,America,GPE
618,Scouts,ORG
619,Scout,PERSON
620,American,NORP
621,American,NORP
622,American,NORP
623,the Boy Scouts,ORG
624,some day,DATE
625,Scout,PERSON
626,American,NORP
627,Boy Scouts,ORG
628,Americans,NORP
629,Scout,PERSON
630,1,CARDINAL
631,tonight,TIME
632,One percent,PERCENT
633,zero,CARDINAL
634,Trump,PERSON
635,Trump,PERSON
636,Boy Scouts,ORG
637,today,DATE
638,1,CARDINAL
639,Obama,PERSON
640,Jamboree,LOC
641,each morning,TIME
642,William Levitt,PERSON
643,Levittown,GPE
644,the next morning,TIME
645,20 years,DATE
646,1,CARDINAL
647,the Boy Scouts,ORG
648,New York City,GPE
649,10-year,DATE
650,William Levitt,PERSON
651,France,GPE
652,a few good years,DATE
653,New York,GPE
654,Steve Ross,PERSON
655,Steve Ross,PERSON
656,Time Warner,ORG
657,1,CARDINAL
658,hundred,CARDINAL
659,William Levitt,PERSON
660,Levittown,GPE
661,Hollywood,GPE
662,Levitt,PERSON
663,Donald Trump,PERSON
664,Levitt,PERSON
665,Donald,PERSON
666,10 cents,MONEY
667,Scout,PERSON
668,24/7,CARDINAL
669,the end of the year,DATE
670,November 8th,DATE
671,November 8th,DATE
672,Donald Trump,PERSON
673,Republicans,NORP
674,Democrats,NORP
675,the Electoral College,ORG
676,New York,GPE
677,California,GPE
678,Illinois,GPE
679,the East Coast,LOC
680,Florida,GPE
681,We won South Carolina,LOC
682,North Carolina,GPE
683,Pennsylvania,GPE
684,270,CARDINAL
685,Maine,GPE
686,four,CARDINAL
687,one,CARDINAL
688,One,CARDINAL
689,269,CARDINAL
690,Wisconsin,GPE
691,Michigan,GPE
692,Michigan,GPE
693,a minute,TIME
694,Mexico,GPE
695,Michigan,GPE
696,Ohio,GPE
697,Wisconsin,GPE
698,Wisconsin,GPE
699,"many, many years",DATE
700,Republican,NORP
701,Wisconsin,GPE
702,Wisconsin,GPE
703,America,GPE
704,America,GPE
705,America,GPE
706,16 years,DATE
707,daily,DATE
708,trillions of dollars,MONEY
709,America,GPE
710,the Boy Scouts,ORG
711,Scout,PERSON
712,Trump,PERSON
713,Merry Christmas,WORK_OF_ART
714,Merry Christmas,WORK_OF_ART
715,American,NORP
716,APPLAUSE,ORG
717,more than a century,DATE
718,Boy Scouts,ORG
719,Last year,DATE
720,more than 15 million hours,QUANTITY
721,tonight,TIME
722,"more than 100,000 hours",TIME
723,Jamboree,LOC
724,"100,000",CARDINAL
725,America,GPE
726,the Boy Scouts,ORG
727,the Boy Scouts,ORG
728,America,GPE
729,billions and billions and billions,MONEY
730,Billions of dollars,MONEY
731,APPLAUSE,ORG
732,Two days ago,DATE
733,Norfolk,GPE
734,Virginia,GPE
735,American,NORP
736,the United States Navy,GPE
737,the USS Gerald R. Ford,PRODUCT
738,Scout,PERSON
739,American,NORP
740,Gerald R. Ford,PERSON
741,today,DATE
742,Boy Scouts,ORG
743,American,NORP
744,Armed Forces,ORG
745,APPLAUSE,ORG
746,American,NORP
747,every year,DATE
748,Boy Scouts,ORG
749,thousands and thousands,CARDINAL
750,American,NORP
751,this day,DATE
752,America,GPE
753,every single day,DATE
754,America,GPE
755,America,GPE
756,Scouts,PERSON
757,the years,DATE
758,the Boy Scouts,ORG
759,the United States of America,GPE
760,a Boy Scout,LOC
761,New York,GPE
762,American,NORP
763,millions,CARDINAL
764,American,NORP
765,the United States,GPE
766,Election Day,DATE
767,last November 8th,DATE
768,16 years,DATE
769,the United States,GPE
770,today,DATE
771,almost $ 700 billion,MONEY
772,more than 70 years,DATE
773,today,DATE
774,Breakthroughs,ORG
775,each day,DATE
776,World War II,EVENT
777,millions,CARDINAL
778,two,CARDINAL
779,70 years ago,DATE
780,the United States,GPE
781,the Marshall Plan,LAW
782,Europe,LOC
783,three,CARDINAL
784,The Marshall Plan,LAW
785,Truman,PERSON
786,Congress,ORG
787,European,NORP
788,the United Nations,ORG
789,United Nations,ORG
790,two,CARDINAL
791,America,GPE
792,This week,DATE
793,230th,ORDINAL
794,Constitution,LAW
795,today,DATE
796,Americans,NORP
797,millions,CARDINAL
798,the United States Constitution,GPE
799,first,ORDINAL
800,three,CARDINAL
801,Americans,NORP
802,America,GPE
803,American,NORP
804,first,ORDINAL
805,the United States,GPE
806,America,GPE
807,first,ORDINAL
808,first,ORDINAL
809,The United States,GPE
810,one,CARDINAL
811,the United States,GPE
812,America,GPE
813,America,GPE
814,the United Nations Charter,ORG
815,America,GPE
816,Europe,LOC
817,the Middle East,LOC
818,Asia,LOC
819,American,NORP
820,today,DATE
821,tomorrow,DATE
822,Ukraine,GPE
823,the South China Sea,LOC
824,today,DATE
825,the United Nations,ORG
826,North Korea,GPE
827,millions,CARDINAL
828,North Koreans,NORP
829,American,NORP
830,Otto Warmbier,PERSON
831,America,GPE
832,a few days later,DATE
833,13-year-old,DATE
834,Japanese,NORP
835,North Korea's,GPE
836,North Korea's,GPE
837,The United States,GPE
838,North Korea,GPE
839,Rocket Man,PERSON
840,The United States,GPE
841,the United Nations,ORG
842,the United Nations,ORG
843,North Korea,GPE
844,The United Nations Security Council,ORG
845,two,CARDINAL
846,15,CARDINAL
847,North Korea,GPE
848,China,GPE
849,Russia,GPE
850,the Security Council,ORG
851,Kim,PERSON
852,North Korea,GPE
853,America,GPE
854,Israel,GPE
855,Iranian,NORP
856,Iran,GPE
857,Iranian,NORP
858,Hezbollah,ORG
859,Muslims,NORP
860,Arab,NORP
861,Israeli,NORP
862,Iran,GPE
863,Bashar al-Assad 's,PERSON
864,Yemen,GPE
865,Middle East,LOC
866,Iran,GPE
867,one,CARDINAL
868,the United States,GPE
869,the United States,GPE
870,Iran,GPE
871,Americans,NORP
872,Iran,GPE
873,Iran,GPE
874,the United States,GPE
875,Iran,GPE
876,Iranian,NORP
877,Iranian,NORP
878,Iranian,NORP
879,Saudi Arabia,GPE
880,early last year,DATE
881,more than 50,CARDINAL
882,Arab,NORP
883,Muslim,NORP
884,Islamist,NORP
885,Islamic,NORP
886,al Qaeda,ORG
887,Hezbollah,ORG
888,Taliban,ORG
889,The United States,GPE
890,the Middle East,LOC
891,Last month,DATE
892,Afghanistan,GPE
893,Taliban,ORG
894,Syria,GPE
895,Iraq,GPE
896,ISIS,ORG
897,ISIS,ORG
898,the last eight months,DATE
899,Syrian,NORP
900,Syrian,NORP
901,Bashar al-Assad,PERSON
902,the United States,GPE
903,United Nations,ORG
904,ISIS,ORG
905,Jordan,GPE
906,Turkey,GPE
907,Lebanon,GPE
908,Syrian,NORP
909,The United States,GPE
910,billions and billions of dollars,MONEY
911,one,CARDINAL
912,the United States,GPE
913,more than 10,CARDINAL
914,G20,FAC
915,decades,DATE
916,the United States,GPE
917,the Western Hemisphere,LOC
918,the United Nations,ORG
919,The United Nations,ORG
920,African Union,ORG
921,Africa,LOC
922,The United States,GPE
923,South Sudan,GPE
924,Somalia,GPE
925,Nigeria,GPE
926,Yemen,GPE
927,PEPFAR,ORG
928,Malaria Initiative,ORG
929,the Global Health Security Agenda,ORG
930,the Global Fund to End Modern Slavery,ORG
931,the Women Entrepreneurs Finance Initiative,ORG
932,the United Nations,ORG
933,the United Nations,ORG
934,the U.N. Human Rights Council,ORG
935,The United States,GPE
936,one,CARDINAL
937,193,CARDINAL
938,the United Nations,ORG
939,22 percent,PERCENT
940,The United States,GPE
941,the United Nations,ORG
942,American,NORP
943,the United Nations,ORG
944,the Western Hemisphere,LOC
945,the United States,GPE
946,Cuba,GPE
947,Cuban,NORP
948,Cuban,NORP
949,Maduro,PERSON
950,Venezuela,GPE
951,Nicolas Maduro,PERSON
952,Maduro,PERSON
953,Venezuelan,NORP
954,Venezuelan,NORP
955,The United States,GPE
956,Venezuela,GPE
957,Venezuelan,NORP
958,Latin American,NORP
959,today,DATE
960,today,DATE
961,Venezuela,GPE
962,Venezuela,GPE
963,the Soviet Union,GPE
964,Cuba,GPE
965,Venezuela,GPE
966,America,GPE
967,America,GPE
968,American,NORP
969,millions,CARDINAL
970,thousands,CARDINAL
971,American,NORP
972,America,GPE
973,first,ORDINAL
974,America,GPE
975,today,DATE
976,Truman,PERSON
977,some 70 years ago,DATE
978,Poles,NORP
979,Poland,GPE
980,French,NORP
981,France,GPE
982,Brits,NORP
983,Britain,GPE
984,Today,DATE
985,the United Nations,ORG
986,today,DATE
987,One,CARDINAL
988,American,NORP
989,John Adams,PERSON
990,the American Revolution,EVENT
991,America,GPE
992,American,NORP
993,The United States of America,GPE
994,Earth,LOC
995,the United Nations,ORG
996,the United States of America,GPE
997,Pence,PERSON
998,today,DATE
999,Dunford,PERSON
1000,the Joint Chiefs of Staff,ORG
1001,House,ORG
1002,Kevin McCarthy,PERSON
1003,Homeland Security,ORG
1004,Mike McCaul,PERSON
1005,Senate,ORG
1006,John Cornyn,PERSON
1007,Washington State,GPE
1008,the United States,GPE
1009,today,DATE
1010,America,GPE
1011,the years ahead,DATE
1012,the past 11 months,DATE
1013,tens of thousands,CARDINAL
1014,13,CARDINAL
1015,more than 100,CARDINAL
1016,America,GPE
1017,Saudi Arabia,GPE
1018,Warsaw,GPE
1019,the General Assembly of,ORG
1020,the United Nations,ORG
1021,the Korean Peninsula,LOC
1022,American,NORP
1023,American,NORP
1024,American,NORP
1025,Americans,NORP
1026,America,GPE
1027,American,NORP
1028,American,NORP
1029,one year ago,DATE
1030,"November 8, 2016",DATE
1031,America,GPE
1032,today,DATE
1033,first,ORDINAL
1034,many years,DATE
1035,Washington,GPE
1036,one,CARDINAL
1037,Washington,GPE
1038,thousands,CARDINAL
1039,American,NORP
1040,millions,CARDINAL
1041,American,NORP
1042,1881,DATE
1043,1881,DATE
1044,North Korea,GPE
1045,Iran,GPE
1046,ISIS,ORG
1047,the Middle East,LOC
1048,American,NORP
1049,American,NORP
1050,Millions,CARDINAL
1051,Millions,CARDINAL
1052,Washington,GPE
1053,Americans,NORP
1054,American,NORP
1055,American,NORP
1056,America,GPE
1057,American,NORP
1058,last year,DATE
1059,American,NORP
1060,"January 20th, 2017",DATE
1061,Capitol,FAC
1062,less than one year later,DATE
1063,America,GPE
1064,America,GPE
1065,the United States,GPE
1066,first,ORDINAL
1067,America,GPE
1068,almost $ 700 billion,MONEY
1069,this coming year,DATE
1070,the United States,GPE
1071,the Trans Pacific Partnership,ORG
1072,Paris Climate Accord,ORG
1073,Asia,LOC
1074,last month,DATE
1075,the United States,GPE
1076,Iran,GPE
1077,the Islamic Revolutionary Guard Corps,ORG
1078,Iran,GPE
1079,Congress,ORG
1080,the Middle East,LOC
1081,Gulf,LOC
1082,Muslim,NORP
1083,Islamist,NORP
1084,ISIS,ORG
1085,ISIS,ORG
1086,almost 100 percent,PERCENT
1087,Iraq,GPE
1088,Syria,GPE
1089,the United States,GPE
1090,Afghanistan,GPE
1091,Pakistan,GPE
1092,every year,DATE
1093,Pakistan,GPE
1094,the NATO Alliance,ORG
1095,tens of billions of dollars,MONEY
1096,the United States,GPE
1097,North Korean,NORP
1098,North Korea,GPE
1099,America,GPE
1100,American,NORP
1101,more than 2 million,CARDINAL
1102,17-year,DATE
1103,85th,ORDINAL
1104,22,CARDINAL
1105,one,CARDINAL
1106,America,GPE
1107,American,NORP
1108,3 percent,PERCENT
1109,two quarters in a row,DATE
1110,America,GPE
1111,Today,DATE
1112,National Security Strategy,ORG
1113,over a year,DATE
1114,Cabinet,ORG
1115,the United States,GPE
1116,Russia,GPE
1117,China,GPE
1118,American,NORP
1119,yesterday,DATE
1120,Putin,PERSON
1121,Russia,GPE
1122,CIA,ORG
1123,St. Petersburg,GPE
1124,thousands,CARDINAL
1125,American,NORP
1126,Trump,PERSON
1127,America,GPE
1128,$ 6 trillion,MONEY
1129,$ 6 trillion,MONEY
1130,today,DATE
1131,America,GPE
1132,America,GPE
1133,four,CARDINAL
1134,First,ORDINAL
1135,American,NORP
1136,American,NORP
1137,first,ORDINAL
1138,American,NORP
1139,ICE,ORG
1140,Homeland Security,ORG
1141,Islamic,NORP
1142,the United States,GPE
1143,second,ORDINAL
1144,American,NORP
1145,first,ORDINAL
1146,American,NORP
1147,American,NORP
1148,National Security Strategy,ORG
1149,American,NORP
1150,American,NORP
1151,third,ORDINAL
1152,millions and millions,MONEY
1153,Fourth,ORDINAL
1154,American,NORP
1155,America,GPE
1156,this past year,DATE
1157,America,GPE
1158,America,GPE
1159,America,GPE
1160,America,GPE
1161,nearly 250 years,DATE
1162,American,NORP
1163,today,DATE
1164,American,NORP
1165,America,GPE
1166,Klaus,ORG
1167,today,DATE
1168,American,NORP
1169,America,GPE
1170,America,GPE
1171,the past year,DATE
1172,1881,DATE
1173,American,NORP
1174,the American Dream,ORG
1175,years,DATE
1176,the United States,GPE
1177,one,CARDINAL
1178,more than $ 7 trillion,MONEY
1179,many decades,DATE
1180,2.4 million,CARDINAL
1181,almost half a century,DATE
1182,African American,NORP
1183,the United States,GPE
1184,Hispanic Americans,NORP
1185,America,GPE
1186,the United States,GPE
1187,America,GPE
1188,American,NORP
1189,American,NORP
1190,35 percent,PERCENT
1191,21 percent,PERCENT
1192,millions,CARDINAL
1193,"3,000",MONEY
1194,American,ORG
1195,"more than $ 4,000",MONEY
1196,Apple,ORG
1197,$ 245 billion,MONEY
1198,America,GPE
1199,the United States,GPE
1200,more than $ 350 billion,MONEY
1201,the next five years,DATE
1202,the United States,GPE
1203,1881,DATE
1204,America,GPE
1205,those days,DATE
1206,two,CARDINAL
1207,one,CARDINAL
1208,2,CARDINAL
1209,22,CARDINAL
1210,1,CARDINAL
1211,America,GPE
1212,America,GPE
1213,America,GPE
1214,the United States,GPE
1215,America,GPE
1216,first,ORDINAL
1217,first,ORDINAL
1218,America,GPE
1219,first,ORDINAL
1220,America,GPE
1221,the United States,GPE
1222,American,NORP
1223,1881,DATE
1224,United States,GPE
1225,The United States,GPE
1226,1881,DATE
1227,the United States,GPE
1228,1881,DATE
1229,the United States,GPE
1230,TPP,ORG
1231,American,NORP
1232,America,GPE
1233,America,GPE
1234,America,GPE
1235,America,GPE
1236,American,NORP
1237,the United Nations Security Council,ORG
1238,the Korean Peninsula,LOC
1239,Iran,GPE
1240,Iran,GPE
1241,jihadist,NORP
1242,ISIS,ORG
1243,The United States,GPE
1244,ISIS,ORG
1245,almost 100 percent,PERCENT
1246,Iraq,GPE
1247,Syria,GPE
1248,Afghanistan,GPE
1249,today,DATE
1250,millions and millions,MONEY
1251,America,GPE
1252,America,GPE
1253,first,ORDINAL
1254,Summit,ORG
1255,G20,ORG
1256,the U.N. General Assembly,ORG
1257,APEC,ORG
1258,the World Trade Organization,ORG
1259,today,DATE
1260,the World Economic Forum,ORG
1261,America,GPE
1262,so many decades,DATE
1263,America,GPE
1264,Today,DATE
1265,first,ORDINAL
1266,Klaus,ORG
1267,last night,TIME
1268,about 15,CARDINAL
1269,years,DATE
1270,15,CARDINAL
1271,many years,DATE
1272,Ronald Reagan,PERSON
1273,close to 40 years,DATE
1274,one,CARDINAL
1275,thousands and thousands,CARDINAL
1276,"300,000",CARDINAL
1277,"400,000",CARDINAL
1278,"500,000",CARDINAL
1279,today,DATE
1280,"1,000",CARDINAL
1281,"up to 3,000",CARDINAL
1282,February 1st,DATE
1283,Klaus,ORG
1284,February 1st,DATE
1285,84,CARDINAL
1286,84,CARDINAL
1287,one-year,DATE
1288,Apple,ORG
1289,$ 350 billion,MONEY
1290,Tim Cook,PERSON
1291,Tim,PERSON
1292,1881,DATE
1293,$ 350 million,MONEY
1294,$ 350 billion,MONEY
1295,last night,TIME
1296,one,CARDINAL
1297,$ 2 billion,MONEY
1298,billions of dollars,MONEY
1299,United States,GPE
1300,a United States,GPE
1301,at least half,CARDINAL
1302,first,ORDINAL
1303,African American,NORP
1304,Hispanic,NORP
1305,17-year,DATE
1306,the United States,GPE
1307,billions of dollars,MONEY
1308,ten dollars,MONEY
1309,Steven,PERSON
1310,Wilbur,PERSON
1311,Gary,PERSON
1312,Robert,PERSON
1313,Klaus,ORG
1314,last night,TIME
1315,almost 50 percent,PERCENT
1316,election almost 50 percent,PERCENT
1317,close to 50 percent,PERCENT
1318,Klaus,ORG
1319,the United States,GPE
1320,four or eight,CARDINAL
1321,one year,DATE
1322,"four, eight",DATE
1323,sixteen years,DATE
1324,one,CARDINAL
1325,one year,DATE
1326,50 percent,PERCENT
1327,one,CARDINAL
1328,1,CARDINAL
1329,America,GPE
1330,Speaker,PERSON
1331,Congress,ORG
1332,First,ORDINAL
1333,the United States,GPE
1334,Americans,NORP
1335,Less than 1 year,DATE
1336,first,ORDINAL
1337,American,NORP
1338,Administration,ORG
1339,America,GPE
1340,Americans,NORP
1341,the last year,DATE
1342,America,GPE
1343,America,GPE
1344,American,NORP
1345,the “Cajun Navy,ORG
1346,Las Vegas,GPE
1347,Americans,NORP
1348,Coast Guard Petty,ORG
1349,Ashlee Leppert,PERSON
1350,tonight,TIME
1351,Melania,GPE
1352,one,CARDINAL
1353,first,ORDINAL
1354,Houston,GPE
1355,18 hours,TIME
1356,Ashlee,PERSON
1357,more than 40,CARDINAL
1358,Ashlee,PERSON
1359,Americans,NORP
1360,David Dahlberg,PERSON
1361,almost 60,CARDINAL
1362,California,GPE
1363,summer,DATE
1364,Texas,GPE
1365,Florida,GPE
1366,Louisiana,GPE
1367,Puerto Rico,GPE
1368,the Virgin Islands,GPE
1369,California,GPE
1370,the past year,DATE
1371,tonight,TIME
1372,House,ORG
1373,three and a half months later,DATE
1374,Louisiana,GPE
1375,Steve Scalise,PERSON
1376,the Capitol Police Officers,ORG
1377,the Alexandria Police,ORG
1378,Republicans,NORP
1379,Democrats,NORP
1380,Tonight,TIME
1381,the last year,DATE
1382,Earth,LOC
1383,Americans,NORP
1384,tonight,TIME
1385,Union,GPE
1386,America,GPE
1387,2.4 million,CARDINAL
1388,"200,000",CARDINAL
1389,years,DATE
1390,45 year,DATE
1391,African American,NORP
1392,Hispanic American,NORP
1393,$ 8 trillion,MONEY
1394,Americans,NORP
1395,181,CARDINAL
1396,American,NORP
1397,this podium,DATE
1398,11 months ago,DATE
1399,American,NORP
1400,Americans,NORP
1401,first,ORDINAL
1402,"24,000",MONEY
1403,four,CARDINAL
1404,"75,000",MONEY
1405,"2,000k",MONEY
1406,half,CARDINAL
1407,This April,DATE
1408,millions,CARDINAL
1409,Americans,NORP
1410,next month,DATE
1411,Americans,NORP
1412,"less than $ 50,000",MONEY
1413,Obamacare,ORG
1414,35 percent,PERCENT
1415,21 percent,PERCENT
1416,American,NORP
1417,"more than $ 4,000",MONEY
1418,20 percent,PERCENT
1419,tonight,TIME
1420,Steve Staub,PERSON
1421,Sandy Keplinger,PERSON
1422,Staub Manufacturing,ORG
1423,Ohio,GPE
1424,the best year,DATE
1425,their 20 year,DATE
1426,an additional 14,CARDINAL
1427,One,CARDINAL
1428,Staub,ORG
1429,Corey Adams,PERSON
1430,tonight,TIME
1431,Corey,PERSON
1432,2008,DATE
1433,Staub,ORG
1434,Americans,NORP
1435,Corey,PERSON
1436,two,CARDINAL
1437,Corey,PERSON
1438,roughly 3 million,CARDINAL
1439,thousands of dollars,MONEY
1440,Apple,ORG
1441,$ 350 billion,MONEY
1442,America,GPE
1443,"20,000",CARDINAL
1444,American,NORP
1445,the American Dream,ORG
1446,tonight,TIME
1447,America,GPE
1448,Tonight,TIME
1449,one,CARDINAL
1450,one,CARDINAL
1451,one,CARDINAL
1452,American,NORP
1453,American,NORP
1454,American,NORP
1455,America,GPE
1456,American,NORP
1457,tonight,TIME
1458,Preston Sharp,PERSON
1459,12-year-old,DATE
1460,Redding,GPE
1461,California,GPE
1462,Veterans Day,DATE
1463,"40,000",CARDINAL
1464,Preston,PERSON
1465,Preston,PERSON
1466,Americans,NORP
1467,Preston,PERSON
1468,Americans,NORP
1469,the last year,DATE
1470,Senate,ORG
1471,Constitution,LAW
1472,Supreme Court Justice,ORG
1473,our Second Amendment,LAW
1474,Last year,DATE
1475,Congress,ORG
1476,Administration,ORG
1477,"more than 1,500",CARDINAL
1478,Americans,NORP
1479,tonight,TIME
1480,Congress,ORG
1481,Cabinet,ORG
1482,American,NORP
1483,Washington,GPE
1484,our first year,DATE
1485,American Energy,ORG
1486,Detroit,GPE
1487,America,GPE
1488,Motor City,GPE
1489,the United States,GPE
1490,decades,DATE
1491,Chrysler,ORG
1492,Mexico,GPE
1493,Michigan,GPE
1494,Toyota,ORG
1495,Mazda,ORG
1496,Alabama,GPE
1497,Americans,NORP
1498,many years,DATE
1499,last year,DATE
1500,FDA,ORG
1501,Congress,ORG
1502,Americans,NORP
1503,the United States,GPE
1504,one,CARDINAL
1505,America,GPE
1506,decades,DATE
1507,Nation,ORG
1508,American,NORP
1509,American,NORP
1510,America,GPE
1511,the Empire State Building,GPE
1512,just 1 year,DATE
1513,10 years,DATE
1514,Tonight,TIME
1515,Congress,ORG
1516,at least $ 1.5 trillion,MONEY
1517,State,ORG
1518,no more than two years,DATE
1519,American,NORP
1520,American,NORP
1521,American,NORP
1522,American,NORP
1523,day,DATE
1524,America,GPE
1525,this year,DATE
1526,second,ORDINAL
1527,American,NORP
1528,American,NORP
1529,decades,DATE
1530,millions,CARDINAL
1531,Americans,NORP
1532,tonight,TIME
1533,two,CARDINAL
1534,two,CARDINAL
1535,Evelyn Rodriguez,PERSON
1536,Freddy Cuevas,PERSON
1537,Elizabeth Alvarado,PERSON
1538,Robert Mickens,PERSON
1539,two,CARDINAL
1540,Kayla Cuevas,PERSON
1541,Nisa Mickens,PERSON
1542,Long Island,GPE
1543,September 2016,DATE
1544,Nisa,ORG
1545,16th,ORDINAL
1546,two,CARDINAL
1547,Six,CARDINAL
1548,MS-13,PERSON
1549,Nisa,PERSON
1550,Nisa,PERSON
1551,Evelyn,GPE
1552,Elizabeth,PERSON
1553,Freddy,PERSON
1554,Robert,PERSON
1555,Tonight,TIME
1556,America,GPE
1557,320 million,CARDINAL
1558,Tonight,TIME
1559,Congress,ORG
1560,MS-13,PERSON
1561,ICE,ORG
1562,Border Patrol Agents,ORG
1563,The United States,GPE
1564,the United States,GPE
1565,America,GPE
1566,America,GPE
1567,America,GPE
1568,tonight,TIME
1569,Democrats,NORP
1570,Republicans,NORP
1571,Americans,NORP
1572,the American Dream,ORG
1573,Americans,NORP
1574,tonight,TIME
1575,one,CARDINAL
1576,Celestino Martinez,PERSON
1577,CJ,ORG
1578,CJ,ORG
1579,15 years,DATE
1580,the Air Force,ORG
1581,ICE,ORG
1582,the last 15 years,DATE
1583,one,CARDINAL
1584,MS-13,PRODUCT
1585,CJ,ORG
1586,Last May,DATE
1587,Long Island,GPE
1588,nearly 400,CARDINAL
1589,more than 220,CARDINAL
1590,MS-13,PRODUCT
1591,Congress,ORG
1592,the next few weeks,DATE
1593,House,ORG
1594,Senate,ORG
1595,recent months,DATE
1596,Administration,ORG
1597,Democrats,NORP
1598,Republicans,NORP
1599,Congress,ORG
1600,four,CARDINAL
1601,first,ORDINAL
1602,1.8 million,CARDINAL
1603,almost three,CARDINAL
1604,the United States,GPE
1605,second,ORDINAL
1606,Southern,NORP
1607,CJ,ORG
1608,third,ORDINAL
1609,fourth,ORDINAL
1610,recent weeks,DATE
1611,two,CARDINAL
1612,New York,GPE
1613,the 21st century,DATE
1614,four,CARDINAL
1615,over 30 years,DATE
1616,Washington,GPE
1617,Congress,ORG
1618,four,CARDINAL
1619,America,GPE
1620,2016,DATE
1621,"64,000",CARDINAL
1622,Americans,NORP
1623,174,CARDINAL
1624,Seven per hour,TIME
1625,Americans,NORP
1626,tonight,TIME
1627,America,GPE
1628,New Mexico,GPE
1629,Ryan Holets,PERSON
1630,27 years old,DATE
1631,the Albuquerque Police Department,ORG
1632,tonight,TIME
1633,Rebecca,GPE
1634,Last year,DATE
1635,Ryan,PERSON
1636,Ryan,PERSON
1637,Ryan,PERSON
1638,four,CARDINAL
1639,Rebecca,PERSON
1640,Ryan,PERSON
1641,Rebecca,PERSON
1642,America,GPE
1643,China,GPE
1644,Russia,GPE
1645,Congress,ORG
1646,Last year,DATE
1647,ISIS,ORG
1648,Earth,LOC
1649,One year later,DATE
1650,ISIS,ORG
1651,almost 100 percent,PERCENT
1652,Iraq,GPE
1653,Syria,GPE
1654,ISIS,ORG
1655,Army,ORG
1656,Sergeant Justin Peck,PERSON
1657,tonight,TIME
1658,Raqqa,GPE
1659,last November,DATE
1660,Justin,ORG
1661,Kenton Stacy,PERSON
1662,ISIS,ORG
1663,second,ORDINAL
1664,Kenton Stacy,GPE
1665,Justin,ORG
1666,Kenton,GPE
1667,CPR,ORG
