,ent,ent_label
1215,American,NORP
1216,Indian,NORP
1217,Mexican,NORP
1218,Americans,NORP
1219,tonight,TIME
1220,millions,CARDINAL
1221,America,GPE
1222,the years,DATE
1223,the next few weeks,DATE
1224,six,CARDINAL
1225,Congress,ORG
1226,Congress,ORG
1227,Congress,ORG
1228,Congress,ORG
1229,Congress,ORG
1230,this century,DATE
1231,Congress,ORG
1232,Congress,ORG
1233,Congress,ORG
1234,Congress,ORG
1235,American,NORP
1236,Congress,ORG
1237,American,NORP
1238,first,ORDINAL
1239,almost 200 years ago,DATE
1240,just five years,DATE
1241,America,GPE
1242,its third century,DATE
1243,its first century,DATE
1244,Congress,ORG
1245,Congress,ORG
1246,America,GPE
1247,America,GPE
1248,today,DATE
1249,tomorrow,DATE
1250,all the years,DATE
1251,Congress,ORG
1252,Americans,NORP
1253,the past ten years,DATE
1254,the United States,GPE
1255,American,NORP
1256,Congress,ORG
1257,second,ORDINAL
1258,annual,DATE
1259,three,CARDINAL
1260,the past six years,DATE
1261,the United States,GPE
1262,two years ago,DATE
1263,Vietnam,GPE
1264,Two years ago,DATE
1265,"almost 550,000",CARDINAL
1266,Americans,NORP
1267,Vietnam,GPE
1268,60 days,DATE
1269,"260,000",CARDINAL
1270,Two years ago,DATE
1271,each month,DATE
1272,five,CARDINAL
1273,today,DATE
1274,Two years ago,DATE
1275,Vietnam,GPE
1276,approximately $ 22 billion,MONEY
1277,half,CARDINAL
1278,Vietnam,GPE
1279,Cambodia,GPE
1280,last spring,DATE
1281,American,NORP
1282,Cambodia,GPE
1283,half,CARDINAL
1284,Cambodia,GPE
1285,Cambodia,GPE
1286,thousands,CARDINAL
1287,American,NORP
1288,last year's,DATE
1289,Cambodia,GPE
1290,this year,DATE
1291,year,DATE
1292,Ho Chi Minh Trail,PERSON
1293,Laos,GPE
1294,next year,DATE
1295,Communist,NORP
1296,Laos,GPE
1297,South Vietnamese,NORP
1298,1881,DATE
1299,only two years ago,DATE
1300,South Vietnam,GPE
1301,Americans,NORP
1302,South Vietnam,LOC
1303,South Vietnam,LOC
1304,1881,DATE
1305,North and South Vietnamese,GPE
1306,October 7,DATE
1307,Indochina,GPE
1308,Indochina,GPE
1309,today,DATE
1310,Indochina,GPE
1311,North Vietnam,GPE
1312,Hanoi,GPE
1313,North Vietnam,GPE
1314,the United States,GPE
1315,North Vietnam,GPE
1316,South Vietnamese,NORP
1317,North Vietnam,LOC
1318,American,NORP
1319,South Vietnam,GPE
1320,American,NORP
1321,America,GPE
1322,today,DATE
1323,Congress,ORG
1324,Southeast Asia,LOC
1325,South Vietnamese,NORP
1326,America,GPE
1327,this century,DATE
1328,America,GPE
1329,coming decades,DATE
1330,Vietnam,GPE
1331,American,NORP
1332,25 years,DATE
1333,World War II,EVENT
1334,the United States,GPE
1335,Communist,NORP
1336,today,DATE
1337,.—Today,DATE
